created_at,tweet_id,text
Mon Mar 30 22:43:02 +0000 2020,1244757051550633985,Otherwise Angus talyor with send us into another drought https://t.co/OOijGS14Bo
Mon Mar 30 22:40:37 +0000 2020,1244756443607076865,"@EddyJokovich @RichardYabsley Yep here is one article back from 2015  hope this doesn't become the outcome of the virus.
 https://t.co/SuPe1bIMZY"
Mon Mar 30 22:39:49 +0000 2020,1244756243572391939,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/cYtUUALcMD
Mon Mar 30 22:38:27 +0000 2020,1244755899773857792,Sign the Petition Stop Bank Interest Charges On Hardship Applications Covid-19 https://t.co/ydu9NsRBtT https://t.co/WgJqgmTFDy
Mon Mar 30 22:38:05 +0000 2020,1244755806882385921,PM’s $130bn job scheme a depression buster : Fine if essential but useless failed businesses shouldn't be bailed out https://t.co/PHckQVNpEU
Mon Mar 30 22:35:03 +0000 2020,1244755043720421377,Coronavirus Australia update live: Tasmania records second death as NSW considers pop-up testing in Bondi – latest news https://t.co/2VlAfIMLvA
Mon Mar 30 22:27:49 +0000 2020,1244753224201953280,"“Peter Gutwein, the Tasmanian premier, says a second person, a man, died overnight, bringing the state’s total to two.” https://t.co/jcB3TglCYA"
Mon Mar 30 22:27:09 +0000 2020,1244753054395596800,Here’s an idea: Scott Morrison should call on former prime ministers to advise on a post-pandemic reconstruction plan. Why not call John Howard and Julia Gillard back to public service? This bipartisanship would further strengthen national unity. @australian #auspol #coronavirus
Mon Mar 30 22:25:48 +0000 2020,1244752716989001728,Coronavirus Australia update live: government to subsidise wages for 6 million workers in $130bn plan – latest news https://t.co/tx72u3j2FA
Mon Mar 30 22:24:24 +0000 2020,1244752362809380864,"Scott Morrison thinks jigsaw puzzles are essential items. Those without jobs are just hoping they can keep a roof over their heads and food on the table.

Julie Carrick, Leopold
@theage letters #jigsawpuzzle
#COVID19 #COVID19Aus https://t.co/W6Lmw1polo"
Mon Mar 30 22:23:16 +0000 2020,1244752078360039425,Coronavirus Australia: Scott Morrison announces 'Jobkeeper' wage subsidy scheme worth $130 billion https://t.co/njnhRUwyiR
Mon Mar 30 22:23:04 +0000 2020,1244752027843887104,@ScottMorrisonMP Scott Morrison you are amazing. I’m so proud you are our prime minister . You are doing such an arduous job and better than anyone else could have . Sending so much gratitude and thoughts for you and your team that you can manage and get rest also . Love you so much and thx❤️
Mon Mar 30 22:22:30 +0000 2020,1244751883509682177,"While coronavirus threatens us all, Scott Morrison is busy fuelling future fires! #AustraliaOnFire https://t.co/IEOVpsTwGZ"
Mon Mar 30 22:22:03 +0000 2020,1244751773157298176,@Leonsjogren @Wil_Anderson Its just scott Morrison. “GET DOWN FROM THERE”
Mon Mar 30 22:21:18 +0000 2020,1244751584258490369,"RG Menzies: The Father

John Howard: The Son

Scott Morrison and Tony Abbott: The Holy Goats https://t.co/1Ds4geZAA2"
Mon Mar 30 22:20:59 +0000 2020,1244751505556561920,"I have just realised that when Australian Prime Minister Scott Morrison went to Hawaii for a holiday during the bushfires it was for a profound altruistic purpose.

He was practicing social distancing - in preparation for COVID 19."
Mon Mar 30 22:20:00 +0000 2020,1244751255781511170,"The Young Workers Centre are up next on the Online Picket Line for a #WageSubsidyForAll! Heaps of young people will be excluded by Scott Morrison's scheme if they're casuals or freelancers. We need to win this for EVERYONE. 
@YWCVictoria #JoinYourUnion
https://t.co/NKNTC9Owy6"
Mon Mar 30 22:18:45 +0000 2020,1244750940185317376,"More than 113,000 businesses have already registered their interest in the new wage subsidy announced yesterday afternoon; NSW issues tough new order restricting public movement. @AmyRemeikis with today's developments here: https://t.co/aUErCVjJyt"
Mon Mar 30 22:18:18 +0000 2020,1244750828969152512,Petition update · Wage subsidy welcomed while industry prepares for hibernation without support · https://t.co/INhrtiTjza https://t.co/AHAeLygJbh
Mon Mar 30 22:17:52 +0000 2020,1244750718436667392,"The government will subsidise the pay packets of low- to middle-income earners under the threat of being stood down because of COVID-19. #TMS7

https://t.co/GNsAVfPJbg"
Mon Mar 30 22:13:45 +0000 2020,1244749682363990022,"#KylieMooreGilbert was handed a 10 yr sentence after a secret trial &amp; 10 months in solitary. She was given no time &amp; little access to a lawyer to prepare her appeal, which was rejected. She has been in isolation ever since. Sign the petition https://t.co/bs4KhAmOK1 #FreeKylie"
Mon Mar 30 22:12:21 +0000 2020,1244749330486939648,@ScottMorrisonMP For all landlords here is the link to the petition for asking government for financial help for landlords. Please sign and share. https://t.co/XNB9bNp6Nt
Mon Mar 30 22:10:38 +0000 2020,1244748899786489857,@mm06842607 @ScottMorrisonMP https://t.co/XNB9bNp6Nt here is the link to the petition for help for the landlords
